,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTA1Mw==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTA1Ng==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTE4Mw==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTE4OQ==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTE5MA==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTExNA==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTIyMA==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTIyMw==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTM1Mw==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTQ5,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTU1,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTU1Mg==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTU3,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTU3OA==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTc4,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTcy,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTk5,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjA0MA==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjEy,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjI1,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjI3,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjI4,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjIx,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjIz,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjM1,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjQ2OQ==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjUzNQ==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjYy,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjg=,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMzAx,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMzEz,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMzIx,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMzM2MQ==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMzMx,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMzQ5Mw==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMzQyNg==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMzUyNQ==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMzY1Nw==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMzg4OA==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDE1,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDE1Mg==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDE2,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDE5,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDEx,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDI0,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDM4Mw==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDM5,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDMx,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDMy,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDU0OQ==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDU1MA==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDYx,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDc1,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDg0,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDk3,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNTA5,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNTE3NQ==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNTI3NA==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNTQzOQ==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNTYx,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNTg2OA==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNTkw,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNjA1,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNjAw,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNjEy,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNjMw,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNjQ1,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNjU0,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNjg1,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNzA5,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNzEw,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNzU1,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNzg=,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItODA0,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItODIy,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItODMx,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItODY3,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItODk5,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItOTQ5,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItOTY2
2023-04-07 22:00:00,0.0,44.0,6.999999999999999,44.0,22.0,100.0,0.0,8.799999999999999,0.0,200.0,0.0,24.59349593495935,88.0,0.0,0.0,11.873015873015872,8.691358024691358,13.434173669467786,0.0,44.0,12.152380952380952,7.333333333333333,7.333333333333333,0.7591463414634145,14.666666666666666,3.6346633416458856,69.1810344827586,66.0,7.036036036036034,0.0,10.053763440860216,0.0,5.5,2.6719424460431656,0.0,0.0,88.0,0.0,5.219298245614034,2.75,39.44827586206896,11.318840579710145,2100.0,200.0,2.670967741935484,16.35732185990338,0.0,12.869791666666664,0.0,0.0,0.0,0.0,70.83333333333333,5.923076923076922,0.0,0.0,18.33333333333333,0.0,5.40936329588015,200.0,37.2,4.451456310679612,26.785964912280697,0.0,18.36009732360097,0.0,0.0,6.999999999999999,100.0,100.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
2023-04-07 23:00:00,0.0,44.0,6.999999999999999,44.0,22.0,100.0,0.0,8.852380952380951,0.0,200.0,0.0,24.68292682926829,88.0,0.0,0.0,11.96031746031746,8.82716049382716,13.449579831932772,0.0,44.0,12.466666666666669,0.0,7.333333333333333,0.7042682926829267,0.0,3.64380714879468,69.25287356321839,22.0,6.292792792792792,0.0,10.290322580645162,0.0,0.0,2.646043165467626,0.0,0.0,88.0,0.0,5.157894736842104,2.75,39.70114942528735,11.079710144927535,1516.6666666666663,200.0,2.7096774193548385,16.357216183574877,0.0,12.833333333333332,0.0,0.0,0.0,0.0,100.0,5.743589743589743,0.0,0.0,18.33333333333333,91.66666666666666,5.42378277153558,200.0,37.24444444444444,4.434466019417476,26.70877192982456,0.0,18.25304136253041,0.0,0.0,6.999999999999999,100.0,100.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
2023-04-08 00:00:00,0.0,44.0,6.999999999999999,44.0,22.0,100.0,0.0,8.904761904761905,0.0,200.0,0.0,24.772357723577237,88.0,0.0,0.0,12.047619047619047,8.962962962962962,13.464985994397756,0.0,44.0,12.780952380952382,0.0,7.333333333333333,0.6493902439024388,0.0,3.6529509559434743,69.32471264367815,0.0,5.54954954954955,0.0,10.526881720430108,0.0,0.0,2.6201438848920864,0.0,0.0,88.0,0.0,5.096491228070175,2.75,39.95402298850574,10.840579710144926,1400.0,200.0,2.748387096774193,16.357110507246375,0.0,12.796874999999998,0.0,0.0,0.0,0.0,25.0,5.564102564102564,0.0,0.0,18.33333333333333,8.333333333333332,5.438202247191011,200.0,37.28888888888888,4.41747572815534,26.631578947368418,0.0,18.145985401459853,0.0,0.0,6.999999999999999,100.0,100.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
2023-04-08 01:00:00,0.0,44.0,6.999999999999999,44.0,22.0,100.0,0.0,8.957142857142857,0.0,200.0,0.0,24.861788617886177,88.0,0.0,0.0,12.134920634920634,9.098765432098766,13.480392156862743,0.0,44.0,13.095238095238097,0.0,7.333333333333333,0.594512195121951,0.0,3.662094763092269,69.39655172413792,0.0,4.806306306306308,0.0,10.763440860215054,0.0,0.0,2.594244604316547,0.0,0.0,88.0,0.0,5.035087719298245,2.75,40.206896551724135,10.601449275362318,1400.0,200.0,2.7870967741935484,16.357004830917873,0.0,12.760416666666664,0.0,0.0,0.0,0.0,0.0,5.384615384615383,0.0,0.0,18.33333333333333,0.0,5.452621722846442,200.0,37.33333333333333,4.400485436893204,26.55438596491228,0.0,18.038929440389296,0.0,0.0,6.999999999999999,100.0,100.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
2023-04-08 02:00:00,0.0,44.0,6.999999999999999,44.0,22.0,100.0,0.0,9.00952380952381,0.0,200.0,0.0,24.95121951219512,88.0,0.0,0.0,12.22222222222222,9.234567901234568,13.49579831932773,0.0,44.0,13.40952380952381,0.0,7.333333333333333,0.5396341463414633,0.0,3.671238570241064,69.46839080459769,0.0,4.063063063063062,0.0,11.0,0.0,0.0,2.568345323741007,0.0,0.0,88.0,0.0,4.973684210526315,2.75,40.45977011494252,10.362318840579707,1400.0,200.0,2.825806451612903,16.35689915458937,0.0,12.723958333333332,0.0,0.0,0.0,0.0,0.0,5.205128205128204,0.0,0.0,18.33333333333333,0.0,5.467041198501873,200.0,37.37777777777778,4.383495145631068,26.47719298245614,0.0,17.931873479318735,0.0,0.0,6.999999999999999,100.0,100.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
2023-04-08 03:00:00,0.0,44.0,6.999999999999999,44.0,22.0,100.0,0.0,9.061904761904762,0.0,200.0,0.0,25.040650406504064,88.0,0.0,0.0,12.30952380952381,9.37037037037037,13.511204481792715,0.0,44.0,13.723809523809525,44.0,7.333333333333333,0.4847560975609752,0.0,3.6803823773898583,69.54022988505746,0.0,3.31981981981982,0.0,22.0,0.0,0.0,2.542446043165468,0.0,0.0,88.0,0.0,4.912280701754385,2.75,40.71264367816092,10.1231884057971,1400.0,200.0,2.864516129032258,16.35679347826087,0.0,12.687499999999998,0.0,0.0,0.0,0.0,41.66666666666666,5.025641025641025,0.0,0.0,18.33333333333333,0.0,5.481460674157304,200.0,37.42222222222222,4.366504854368932,26.4,0.0,17.824817518248175,0.0,0.0,6.999999999999999,100.0,100.0,44.0,0.0,0.0,0.0,0.0,0.0,49.99999999999999,22.0,0.0,0.0
2023-04-08 04:00:00,0.0,44.0,6.999999999999999,44.0,22.0,100.0,0.0,9.114285714285714,0.0,200.0,0.0,25.130081300813007,88.0,0.0,0.0,12.396825396825395,9.506172839506172,13.526610644257705,0.0,44.0,14.038095238095238,84.33333333333333,7.333333333333333,0.4298780487804876,0.0,3.6895261845386536,69.61206896551722,0.0,2.576576576576578,0.0,14.666666666666666,0.0,0.0,2.516546762589928,0.0,0.0,88.0,0.0,4.850877192982456,2.75,40.9655172413793,9.884057971014492,1458.3333333333333,200.0,2.903225806451613,16.356687801932367,0.0,12.651041666666664,0.0,0.0,0.0,0.0,91.66666666666666,4.846153846153846,0.0,0.0,18.33333333333333,58.33333333333333,5.495880149812733,200.0,37.46666666666667,4.349514563106796,26.32280701754385,0.0,17.717761557177617,0.0,0.0,6.999999999999999,100.0,100.0,44.0,36.66666666666666,0.0,25.666666666666664,0.0,0.0,0.0,22.0,0.0,0.0
2023-04-08 05:00:00,0.0,44.0,9.333333333333332,69.66666666666666,22.0,100.0,0.0,9.166666666666666,0.0,200.0,0.0,25.21951219512195,88.0,0.0,0.0,12.484126984126984,9.641975308641976,13.542016806722687,40.33333333333333,44.0,14.352380952380951,88.0,7.333333333333333,0.375,0.0,3.698669991687448,69.683908045977,38.5,1.8333333333333333,0.0,1.8333333333333333,0.0,0.0,2.4906474820143885,0.0,5.833333333333332,88.0,0.0,4.789473684210526,2.75,41.218390804597696,9.644927536231885,1516.6666666666663,200.0,2.941935483870968,16.356582125603865,0.0,12.614583333333332,0.0,0.0,0.0,0.0,58.33333333333333,4.666666666666666,0.0,0.0,18.33333333333333,16.666666666666664,5.510299625468164,200.0,37.51111111111111,4.33252427184466,26.24561403508772,29.33333333333333,17.610705596107056,0.0,3.5,6.999999999999999,100.0,100.0,44.0,88.0,5.5,51.33333333333333,133.33333333333331,0.0,0.0,22.0,0.0,0.0
2023-04-08 06:00:00,0.0,44.0,6.999999999999999,44.0,22.0,100.0,0.0,22.0,12.0,200.0,0.0,25.30894308943089,58.66666666666666,0.0,0.0,12.571428571428571,9.77777777777778,13.557422969187677,44.0,77.0,14.666666666666666,80.66666666666666,7.333333333333333,0.0,66.0,3.7078137988362423,69.75574712643677,66.0,22.0,0.0,22.0,0.0,11.0,2.464748201438849,0.0,13.999999999999998,88.0,13.333333333333332,4.728070175438596,2.75,41.47126436781609,9.405797101449275,1633.3333333333333,200.0,2.9806451612903224,16.356476449275362,0.0,12.578124999999998,0.0,6.999999999999999,0.0,0.0,100.0,13.999999999999998,0.0,0.0,18.33333333333333,74.99999999999999,5.524719101123595,200.0,37.55555555555556,4.315533980582524,26.168421052631576,44.0,17.503649635036496,0.0,6.999999999999999,6.999999999999999,100.0,100.0,44.0,88.0,16.5,62.33333333333333,133.33333333333331,0.0,33.33333333333333,22.0,0.0,0.0
2023-04-08 07:00:00,0.0,44.0,6.999999999999999,62.33333333333333,22.0,91.66666666666666,40.33333333333333,22.0,14.4,200.0,0.0,25.398373983739837,25.666666666666664,0.0,0.0,12.658730158730158,9.91358024691358,13.57282913165266,22.0,84.33333333333333,11.0,88.0,7.333333333333333,0.0,88.0,3.7169576059850375,69.82758620689654,33.0,36.66666666666666,15.166666666666664,22.0,55.0,0.0,2.4388489208633093,11.0,10.499999999999998,88.0,93.33333333333331,4.666666666666666,2.75,41.72413793103448,9.166666666666666,2566.6666666666665,200.0,3.0193548387096776,16.35637077294686,0.0,12.541666666666664,14.666666666666666,13.999999999999998,0.0,0.0,100.0,6.999999999999999,0.0,29.33333333333333,18.33333333333333,0.0,5.539138576779026,200.0,37.6,4.298543689320389,26.09122807017544,22.0,17.39659367396594,0.0,2.333333333333333,6.999999999999999,100.0,100.0,44.0,77.0,44.0,77.0,0.0,8.166666666666666,66.66666666666666,22.0,0.0,4.666666666666666
2023-04-08 08:00:00,0.0,44.0,2.333333333333333,44.0,22.0,91.66666666666666,40.33333333333333,22.0,20.4,200.0,0.0,25.487804878048777,0.0,0.0,0.0,12.746031746031743,10.049382716049385,13.588235294117649,44.0,44.0,0.0,88.0,7.333333333333333,0.0,62.33333333333333,3.726101413133832,69.89942528735631,11.0,23.83333333333333,6.999999999999998,22.0,69.66666666666666,0.0,2.4129496402877697,16.5,13.999999999999998,88.0,0.0,6.999999999999999,2.75,41.97701149425287,22.0,1750.0,200.0,3.0580645161290323,16.35626509661836,525.0,12.505208333333332,44.0,4.666666666666666,0.0,0.0,49.99999999999999,6.987719298245613,0.0,58.66666666666666,18.33333333333333,41.66666666666666,5.5535580524344565,200.0,37.644444444444446,4.281553398058253,26.014035087719297,0.0,17.289537712895378,0.0,2.3707264957264957,6.999999999999999,100.0,100.0,44.0,80.66666666666666,22.0,58.66666666666666,133.33333333333331,18.666666666666664,166.66666666666663,22.0,0.0,13.999999999999998
2023-04-08 09:00:00,0.0,44.0,5.249999999999999,44.0,22.0,100.0,40.33333333333333,22.0,20.4,200.0,36.66666666666666,25.57723577235772,40.33333333333333,0.0,0.0,12.833333333333332,10.185185185185183,13.603641456582633,73.33333333333333,44.0,55.0,51.33333333333333,7.333333333333333,0.0,73.33333333333333,3.7352452202826263,69.97126436781608,66.0,23.83333333333333,9.333333333333332,22.0,0.0,0.0,2.38705035971223,16.5,6.999999999999999,88.0,0.0,0.5833333333333333,2.75,42.22988505747127,22.0,2275.0,200.0,3.096774193548387,16.356159420289856,350.0,12.468749999999998,73.33333333333333,5.833333333333332,0.0,0.0,8.333333333333332,6.975438596491228,0.0,0.0,18.33333333333333,100.0,5.567977528089887,200.0,37.68888888888888,4.264563106796117,25.93684210526316,0.0,17.182481751824817,0.0,2.408119658119658,9.916666666666664,100.0,100.0,44.0,88.0,25.666666666666664,40.33333333333333,33.33333333333333,24.5,125.0,22.0,0.0,13.999999999999998
2023-04-08 10:00:00,0.0,44.0,6.999999999999999,44.0,22.0,100.0,44.0,22.0,16.8,200.0,44.0,25.666666666666664,44.0,0.0,0.0,12.92063492063492,10.320987654320987,13.61904761904762,47.66666666666666,66.0,47.66666666666666,66.0,7.333333333333333,0.0,73.33333333333333,3.7443890274314215,70.04310344827584,66.0,44.0,13.999999999999998,5.5,36.66666666666666,0.0,2.3611510791366905,16.5,11.666666666666664,88.0,0.0,0.0,2.75,42.48275862068965,22.0,2333.333333333333,200.0,3.1354838709677417,16.35605374396135,700.0,12.432291666666664,11.0,2.333333333333333,0.0,0.0,100.0,6.963157894736841,0.0,0.0,44.0,83.33333333333331,5.582397003745318,200.0,37.73333333333333,4.247572815533981,25.859649122807014,0.0,17.07542579075426,0.0,2.4455128205128203,8.749999999999998,100.0,100.0,44.0,88.0,40.33333333333333,36.66666666666666,0.0,0.0,174.99999999999997,22.0,0.0,13.999999999999998
2023-04-08 11:00:00,0.0,44.0,6.999999999999999,44.0,22.0,100.0,36.66666666666666,22.0,0.0,200.0,44.0,7.333333333333333,44.0,0.0,29.33333333333333,13.007936507936508,10.456790123456791,13.634453781512605,44.0,47.66666666666666,62.33333333333333,58.66666666666666,7.333333333333333,0.0,44.0,3.753532834580216,70.11494252873563,49.5,23.83333333333333,18.666666666666664,9.166666666666666,25.666666666666664,0.0,2.335251798561151,16.5,12.833333333333332,88.0,160.0,5.833333333333332,2.75,42.735632183908045,14.666666666666666,2041.6666666666663,200.0,3.174193548387097,16.35594806763285,700.0,12.395833333333332,18.33333333333333,0.0,0.0,0.0,83.33333333333331,6.950877192982455,0.0,33.0,33.0,74.99999999999999,5.596816479400749,200.0,37.77777777777778,4.230582524271845,25.782456140350877,0.0,16.9683698296837,0.0,2.4829059829059825,6.999999999999999,100.0,100.0,44.0,88.0,36.66666666666666,0.0,16.666666666666664,0.0,183.3333333333333,22.0,0.0,13.999999999999998
2023-04-08 12:00:00,0.0,44.0,10.499999999999996,51.33333333333333,22.0,66.66666666666666,44.0,22.0,3.6,200.0,14.666666666666666,0.0,55.0,0.0,14.666666666666666,13.095238095238097,10.592592592592592,13.64985994397759,44.0,44.0,88.0,58.66666666666666,7.333333333333333,0.0,44.0,3.762676641729011,70.18678160919539,82.5,9.166666666666666,18.66666666666666,0.0,11.0,11.0,2.309352517985612,16.5,13.999999999999998,88.0,186.66666666666663,0.0,2.75,42.98850574712644,14.63970588235294,2741.6666666666665,200.0,3.212903225806452,16.355842391304346,350.0,12.359374999999998,36.66666666666666,0.0,0.0,0.0,66.66666666666666,6.938596491228069,0.0,33.0,40.33333333333333,91.66666666666666,5.61123595505618,200.0,37.82222222222222,4.2135922330097095,25.70526315789473,14.666666666666666,16.861313868613138,0.0,2.520299145299145,6.999999999999999,100.0,100.0,44.0,58.66666666666666,44.0,18.33333333333333,166.66666666666663,0.0,49.99999999999999,22.0,7.333333333333333,13.999999999999998
2023-04-08 13:00:00,0.0,44.0,6.999999999999999,88.0,22.0,0.0,14.666666666666666,22.0,0.0,200.0,0.0,3.6666666666666665,44.0,0.0,33.0,13.182539682539682,10.728395061728396,13.665266106442576,44.0,44.0,88.0,84.33333333333333,22.0,0.0,44.0,3.7718204488778055,70.25862068965516,132.0,22.0,13.999999999999998,0.0,11.0,0.0,2.283453237410072,16.5,11.666666666666664,88.0,173.33333333333331,0.0,2.75,43.241379310344826,14.612745098039214,1925.0,200.0,3.2516129032258063,16.355736714975844,525.0,12.322916666666664,0.0,4.666666666666666,0.0,0.0,83.33333333333331,6.926315789473684,0.0,0.0,7.333333333333333,100.0,5.62565543071161,200.0,37.86666666666667,4.1966019417475735,25.628070175438594,36.66666666666666,16.75425790754258,0.0,2.5576923076923075,6.999999999999999,100.0,100.0,44.0,44.0,23.83333333333333,18.33333333333333,183.3333333333333,0.0,49.99999999999999,22.0,29.33333333333333,13.999999999999998
2023-04-08 14:00:00,0.0,44.0,6.999999999999999,88.0,22.0,8.333333333333332,0.0,22.0,7.199999999999999,200.0,0.0,33.0,84.33333333333333,0.0,22.0,13.269841269841269,10.864197530864198,13.680672268907562,44.0,44.0,88.0,66.0,22.0,0.0,44.0,3.7809642560266,70.33045977011493,126.5,20.166666666666664,1.1666666666666663,0.0,0.0,0.0,2.257553956834532,16.5,12.833333333333332,88.0,93.33333333333331,3.5,2.75,43.49425287356322,14.58578431372549,2450.0,200.0,3.290322580645161,16.355631038647342,0.0,12.286458333333332,22.0,0.0,0.0,0.0,58.33333333333333,6.914035087719298,0.0,0.0,0.0,100.0,5.640074906367041,200.0,37.91111111111111,4.1796116504854375,25.55087719298245,0.0,16.64720194647202,0.0,2.5950854700854697,6.999999999999999,100.0,100.0,44.0,77.0,22.0,0.0,66.66666666666666,0.0,41.66666666666666,22.0,11.0,13.999999999999998
2023-04-08 15:00:00,11.666666666666664,44.0,6.999999999999999,88.0,22.0,0.0,0.0,22.0,14.4,200.0,0.0,0.0,88.0,0.0,18.33333333333333,13.357142857142858,11.0,13.696078431372548,7.333333333333333,47.66666666666666,58.66666666666666,88.0,1.8333333333333333,0.0,44.0,3.7901080631753943,70.4022988505747,132.0,0.0,0.0,0.0,0.0,12.833333333333332,2.2316546762589926,16.5,13.999999999999998,88.0,133.33333333333331,6.999999999999999,2.75,43.747126436781606,14.558823529411764,1866.6666666666663,200.0,3.329032258064516,16.35552536231884,0.0,12.249999999999998,44.0,0.0,0.0,0.0,62.49999999999999,6.901754385964911,0.0,0.0,0.0,100.0,5.654494382022472,200.0,37.95555555555556,4.1626213592233015,25.473684210526315,0.0,16.54014598540146,0.0,2.632478632478632,6.999999999999999,83.33333333333331,100.0,44.0,73.33333333333333,33.0,0.0,0.0,0.0,49.99999999999999,22.0,44.0,13.999999999999998
2023-04-08 16:00:00,13.999999999999998,44.0,1.1666666666666663,88.0,22.0,0.0,29.33333333333333,22.0,14.4,200.0,14.666666666666666,0.0,88.0,0.0,0.0,13.444444444444445,0.0,13.711484593837534,0.0,88.0,3.6666666666666665,51.33333333333333,2.049019607843137,0.0,29.33333333333333,3.7992518703241895,70.47413793103448,66.0,0.0,0.0,0.0,0.0,0.0,2.205755395683453,16.5,13.999999999999998,88.0,226.66666666666663,6.999999999999999,2.75,44.0,14.53186274509804,1458.3333333333333,200.0,3.367741935483871,16.355419685990338,0.0,12.213541666666664,44.0,0.0,0.0,0.0,100.0,6.889473684210525,0.0,0.0,0.0,100.0,5.668913857677903,200.0,38.0,4.145631067961165,25.39649122807017,0.0,16.4330900243309,0.0,2.6698717948717947,6.999999999999999,0.0,100.0,44.0,84.33333333333333,38.5,0.0,0.0,0.0,191.66666666666663,22.0,11.0,2.333333333333333
2023-04-08 17:00:00,13.999999999999998,44.0,0.0,88.0,22.0,0.0,3.6666666666666665,22.0,3.6,200.0,36.66666666666666,0.0,62.33333333333333,0.0,0.0,13.531746031746032,0.0,13.72689075630252,0.0,69.66666666666666,44.0,40.33333333333333,2.264705882352941,0.375,18.33333333333333,3.808395677472984,70.54597701149424,66.0,0.0,0.0,0.0,0.0,0.0,2.179856115107914,16.5,6.999999999999999,88.0,173.33333333333331,2.916666666666666,2.75,44.0,14.504901960784313,1516.6666666666663,200.0,3.4064516129032256,16.355314009661836,233.3333333333333,12.177083333333332,80.66666666666666,0.0,0.0,0.0,83.33333333333331,6.87719298245614,0.0,0.0,18.33333333333333,100.0,5.683333333333333,200.0,38.04444444444445,4.128640776699029,25.319298245614032,0.0,16.32603406326034,0.0,2.707264957264957,6.999999999999999,0.0,100.0,44.0,44.0,27.5,0.0,0.0,0.0,83.33333333333331,22.0,0.0,10.499999999999998
2023-04-08 18:00:00,1.1666666666666663,44.0,4.666666666666666,44.0,22.0,0.0,18.33333333333333,22.0,0.0,200.0,44.0,0.0,11.0,0.0,0.0,13.61904761904762,0.0,13.742296918767506,0.0,44.0,3.6666666666666665,62.33333333333333,2.480392156862745,4.5,0.0,3.817539484621779,70.61781609195401,11.0,3.6666666666666665,1.1666666666666663,0.0,0.0,0.0,2.1539568345323743,16.5,0.0,88.0,170.37037037037035,0.0,2.75,44.0,14.477941176470589,2450.0,200.0,3.445161290322581,16.355208333333334,0.0,12.140624999999998,88.0,0.0,0.0,0.0,91.66666666666666,6.864912280701754,0.0,0.0,44.0,58.33333333333333,5.697752808988764,200.0,38.08888888888889,4.111650485436893,25.24210526315789,0.0,16.21897810218978,0.0,2.7446581196581192,6.999999999999999,0.0,100.0,44.0,7.333333333333333,0.0,0.0,0.0,0.0,116.66666666666666,22.0,0.0,1.1666666666666663
2023-04-08 19:00:00,0.0,44.0,4.666666666666666,44.0,22.0,0.0,0.0,22.0,0.0,200.0,44.0,0.0,25.666666666666664,0.0,0.0,13.706349206349206,0.0,13.757703081232492,0.0,44.0,0.0,40.33333333333333,2.6960784313725488,2.625,25.666666666666664,3.8266832917705735,70.68965517241378,0.0,5.5,13.999999999999998,0.0,0.0,0.0,2.1280575539568347,16.5,11.666666666666664,88.0,167.4074074074074,0.0,2.75,44.0,14.450980392156865,2508.333333333333,200.0,3.4838709677419355,16.35510265700483,0.0,12.104166666666664,88.0,13.999999999999998,0.0,0.0,100.0,6.852631578947367,0.0,33.0,44.0,100.0,5.712172284644194,200.0,38.13333333333333,4.094660194174757,25.164912280701756,0.0,16.111922141119223,0.0,2.782051282051281,6.999999999999999,0.0,100.0,44.0,11.0,18.33333333333333,14.666666666666666,0.0,0.0,116.66666666666666,22.0,0.0,0.0
